IMO,Port,Country,Arrival,Departure,In Port
9845013,Barcelona, Spain,"Mar 31, 04:32","Apr 1, 07:31","1d 2h"
9845013,Sabine, United States (USA),"Mar 14, 19:27","Mar 16, 17:01","1d 21h"
9845013,Port Arthur Anch., United States (USA),"Mar 12, 23:44","Mar 14, 16:00","1d 16h"
9854363,Point Fortin, Trinidad & Tobago,"Apr 25, 14:48","-","-"
9854363,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 25, 09:29","Apr 25, 13:47","4h 18m"
9854363,Quintero, Chile,"Apr 7, 11:40","Apr 8, 15:31","1d 3h"
9854363,Gatun Anch., Panama,"Mar 31, 13:12","-","-"
9854363,Panama Canal Anch. Atlantic, Panama,"Mar 30, 05:52","Mar 31, 08:21","1d 2h"
9810379,Singapore Anch. 1, Singapore,"Apr 22, 01:54","Apr 23, 02:04","1d"
9810379,Ingleside, United States (USA),"Mar 17, 14:05","Mar 19, 06:11","1d 16h"
9753026,Nagoya, Japan,"Apr 27, 01:12","Apr 28, 02:15","1d 1h"
9753026,Wheatstone LNG Term., Australia,"Apr 13, 16:20","Apr 14, 13:03","20h 42m"
9753026,Niigata, Japan,"Apr 1, 00:54","Apr 2, 03:24","1d 2h"
9753026,Withnell Bay, Australia,"Mar 22, 07:04","Mar 22, 23:05","16h"
9753026,Withnell Bay, Australia,"Mar 18, 08:45","Mar 21, 03:01","2d 18h"
9753014,Sabine, United States (USA),"Apr 6, 08:31","Apr 7, 13:54","1d 5h"
9753014,Port Arthur Anch., United States (USA),"Apr 5, 21:45","Apr 6, 05:53","8h 7m"
9753014,Milford Haven, United Kingdom (UK),"Mar 23, 00:41","Mar 24, 05:12","1d 4h"
9753014,Sabine, United States (USA),"Mar 9, 00:13","Mar 10, 09:54","1d 9h"
9753014,Port Arthur Anch., United States (USA),"Mar 6, 22:56","Mar 8, 22:44","1d 23h"
9767950,Barrow Island, Australia,"Apr 8, 22:11","Apr 9, 22:06","23h 55m"
9767950,Singapore Anch. 1, Singapore,"Apr 2, 16:43","Apr 3, 14:10","21h 27m"
9767950,Barrow Island, Australia,"Mar 26, 22:23","Mar 28, 00:06","1d 1h"
9767950,Incheon, Korea,"Mar 13, 03:39","Mar 14, 22:30","1d 18h"
9767950,Withnell Bay, Australia,"Mar 3, 01:34","Mar 4, 06:33","1d 4h"
9659725,Mugardos, Spain,"Apr 26, 08:50","-","-"
9659725,Setubal, Portugal,"Apr 2, 16:16","Apr 22, 18:30","20d 2h"
9659725,Algeciras Anch., Spain,"Mar 19, 08:01","Mar 19, 19:43","11h 41m"
9709489,Barrow Island, Australia,"Apr 20, 21:23","Apr 21, 21:37","1d"
9709489,Tianjin Xingang, China,"Apr 6, 01:13","Apr 8, 00:35","1d 23h"
9709489,Gladstone Anch., Australia,"Mar 26, 11:08","-","-"
9709489,Gladstone, Australia,"Mar 25, 00:26","Mar 26, 09:30","1d 9h"
9709489,Gladstone Anch., Australia,"Mar 22, 13:51","Mar 24, 21:39","2d 7h"
9682576,Lese Anch., Papua New Guinea,"Apr 24, 16:51","-","-"
9682576,Singapore Anch. 1, Singapore,"Apr 17, 09:04","Apr 18, 00:25","15h 20m"
9682576,Singapore, Singapore,"Mar 24, 04:58","Apr 17, 08:36","24d 3h"
9682576,Singapore Anch. 1, Singapore,"Mar 23, 08:40","Mar 24, 04:47","20h 7m"
9682576,Yung An, Taiwan,"Mar 16, 23:42","Mar 18, 00:00","1d"
9682588,Singapore, Singapore,"Apr 17, 03:55","-","-"
9682588,Singapore Anch. 1, Singapore,"Apr 16, 02:49","Apr 17, 03:29","1d"
9682588,Sabine, United States (USA),"Mar 7, 14:06","Mar 8, 15:36","1d 1h"
9682588,Port Arthur Anch., United States (USA),"Mar 3, 11:46","Mar 7, 11:33","3d 23h"
9682590,Gladstone, Australia,"Apr 27, 11:16","-","-"
9682590,Ningbo, China,"Apr 14, 04:07","Apr 16, 06:01","2d 1h"
9682590,Gladstone, Australia,"Apr 3, 04:21","Apr 4, 11:42","1d 7h"
9682590,Nagoya, Japan,"Mar 15, 23:54","Mar 17, 01:11","1d 1h"
9682590,Withnell Bay, Australia,"Mar 5, 09:17","Mar 6, 13:40","1d 4h"
9709491,Bonny, Nigeria,"Apr 23, 20:23","Apr 25, 00:21","1d 3h"
9709491,Bilbao, Spain,"Apr 10, 04:32","Apr 11, 04:04","23h 31m"
9709491,Bilbao Anch., Spain,"Apr 9, 01:12","Apr 10, 04:29","1d 3h"
9709491,Milford Haven, United Kingdom (UK),"Mar 15, 19:26","Mar 16, 22:57","1d 3h"
9709491,Sabine, United States (USA),"-","Mar 2, 16:31","-"
9825439,Panama Canal Anch. Atlantic, Panama,"Apr 14, 13:55","Apr 15, 10:10","20h 15m"
9825439,Sabine, United States (USA),"Apr 9, 13:51","Apr 10, 22:22","1d 8h"
9825439,Panama Canal Anch. Atlantic, Panama,"Mar 18, 22:17","Apr 4, 05:42","16d 7h"
9825439,Panama Canal Anch. Atlantic, Panama,"Feb 27, 18:10","Mar 18, 13:15","18d 19h"
9825439,Panama Canal Anch. Pacific, Panama,"-","Feb 27, 07:24","-"
9672832,Gladstone, Australia,"Apr 26, 14:22","Apr 27, 20:01","1d 5h"
9672832,Tianjin Anch., China,"Apr 14, 09:39","Apr 14, 12:39","2h 59m"
9672832,Tianjin Xingang, China,"Apr 13, 01:45","Apr 14, 07:46","1d 6h"
9672832,Gladstone, Australia,"Apr 1, 04:55","Apr 2, 10:56","1d 6h"
9672832,Tianjin Xingang, China,"Mar 18, 01:56","Mar 20, 01:51","1d 23h"
9694751,Dongjiakou, China,"Apr 25, 02:19","Apr 26, 03:38","1d 1h"
9694751,Gladstone Anch., Australia,"Apr 13, 18:08","Apr 15, 03:16","1d 9h"
9694751,Gladstone, Australia,"Apr 11, 14:39","Apr 13, 16:34","2d 1h"
9694751,Tieshan, China,"Mar 31, 00:33","Apr 1, 08:33","1d 7h"
9694751,Gladstone, Australia,"Mar 18, 17:37","Mar 19, 23:58","1d 6h"
9672818,Gladstone, Australia,"Apr 24, 00:22","Apr 25, 06:01","1d 5h"
9672818,Tianjin Xingang, China,"Apr 11, 01:51","Apr 12, 07:06","1d 5h"
9672818,Gladstone, Australia,"Mar 29, 03:02","Mar 30, 08:35","1d 5h"
9672818,Tianjin Xingang, China,"Mar 16, 03:02","Mar 17, 06:37","1d 3h"
9672818,Tianjin Anch., China,"Mar 15, 08:11","Mar 16, 01:02","16h 51m"
9672820,Gladstone Anch., Australia,"Apr 5, 05:23","-","-"
9672820,Gladstone, Australia,"Apr 3, 19:55","Apr 5, 03:31","1d 7h"
9672820,Gladstone, Australia,"Mar 11, 01:39","Mar 12, 07:10","1d 5h"
9672844,Dongjiakou, China,"Apr 18, 01:17","Apr 19, 03:02","1d 1h"
9672844,Gladstone, Australia,"Apr 6, 23:58","Apr 8, 05:30","1d 5h"
9672844,Dapeng, China,"Mar 25, 06:10","Mar 26, 08:31","1d 2h"
9672844,Gladstone, Australia,"Mar 13, 02:52","Mar 14, 07:55","1d 5h"
9672844,Dongjiakou, China,"Mar 2, 05:44","Mar 3, 06:44","1d"
9771080,Kochi, India,"Apr 27, 02:38","Apr 28, 05:46","1d 3h"
9771080,Qalhat, Oman,"Apr 22, 04:51","Apr 23, 22:30","1d 17h"
9771080,Singapore Anch. 1, Singapore,"Apr 9, 04:12","Apr 9, 22:45","18h 32m"
9771080,Dongjiakou, China,"Mar 30, 23:47","Apr 1, 06:36","1d 6h"
9771080,Gatun Anch., Panama,"Mar 8, 15:25","-","-"
9770933,Prelude Term., Australia,"Apr 19, 03:37","Apr 20, 17:30","1d 13h"
9770933,Okpo Anch., Korea,"Apr 2, 03:04","-","-"
9770933,Anjeong, Korea,"Apr 1, 00:48","Apr 2, 00:50","1d"
9770933,Prelude Term., Australia,"Mar 22, 04:59","Mar 23, 17:13","1d 12h"
9770945,Gatun Anch., Panama,"Apr 8, 15:30","-","-"
9770945,Panama Canal Anch. Atlantic, Panama,"Apr 6, 16:27","Apr 8, 10:26","1d 17h"
9770945,Point Fortin, Trinidad & Tobago,"Apr 2, 10:41","Apr 3, 16:17","1d 5h"
9770945,La Brea (Brighton) Anch., Trinidad & Tobago,"Mar 29, 16:12","Apr 2, 08:55","3d 16h"
9770945,Al Fujayrah Anch., United Arab Emirates (UAE),"Mar 3, 15:07","Mar 4, 03:46","12h 38m"
9705653,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 23, 20:37","Apr 24, 00:15","3h 38m"
9705653,Point Fortin, Trinidad & Tobago,"Apr 22, 12:03","Apr 23, 18:03","1d 6h"
9705653,Ningbo, China,"Mar 13, 03:39","Mar 15, 05:16","2d 1h"
9705653,Gladstone, Australia,"Feb 28, 04:11","Mar 1, 08:59","1d 4h"
9705653,Gladstone Anch., Australia,"-","Feb 28, 01:14","-"
9681687,Rotterdam Maasvlakte, Netherlands,"Apr 20, 13:02","Apr 21, 12:22","23h 19m"
9681687,Punta Europa, Equatorial Guinea,"Apr 6, 06:41","Apr 9, 06:12","2d 23h"
9681687,Singapore Anch. 1, Singapore,"Mar 10, 17:04","Mar 11, 19:15","1d 2h"
9681687,Singapore Anch. 5, Singapore,"Mar 10, 01:53","Mar 10, 05:00","3h 7m"
9681687,Singapore, Singapore,"-","Mar 9, 23:38","-"
9721401,Gibraltar West Anch., Gibraltar,"Apr 26, 06:34","Apr 28, 07:46","2d 1h"
9721401,Barcelona, Spain,"Apr 22, 02:39","Apr 23, 04:57","1d 2h"
9721401,As Suways (Suez) Anch., Egypt,"Apr 17, 05:08","-","-"
9721401,As Suways (Suez) Anch., Egypt,"Apr 16, 09:52","Apr 17, 05:04","19h 12m"
9721401,Ras Laffan, Qatar,"Apr 7, 05:42","Apr 8, 06:23","1d"
9705641,Pasir Gudang,"Johor, Malaysia","Apr 20, 06:32","-","-"
9705641,Singapore Anch. 5, Singapore,"Apr 19, 00:21","Apr 20, 04:46","1d 4h"
9705641,Pasir Gudang,"Johor Anch., Malaysia","Apr 16, 17:28","Apr 18, 23:30","2d 6h"
9705641,Gladstone, Australia,"Mar 29, 15:04","Mar 30, 23:20","1d 8h"
9705641,Gladstone Anch., Australia,"Mar 28, 14:08","Mar 29, 13:07","22h 59m"
9770921,Port Arthur Anch., United States (USA),"Apr 26, 05:08","-","-"
9770921,Gibraltar East Anch., Gibraltar,"Apr 11, 12:55","Apr 13, 13:55","2d 1h"
9770921,Livorno Anch., Italy,"Apr 8, 22:14","Apr 9, 07:46","9h 31m"
9770921,FSRU Toscana Term., Italy,"Apr 7, 06:23","Apr 8, 18:48","1d 12h"
9770921,Livorno Anch., Italy,"Apr 6, 11:30","Apr 6, 15:21","3h 51m"
9681699,As Suways (Suez) Anch., Egypt,"Apr 25, 12:17","Apr 26, 05:07","16h 49m"
9681699,Hazira, India,"Apr 16, 04:28","Apr 17, 12:53","1d 8h"
9681699,Sabine, United States (USA),"Mar 13, 21:31","Mar 15, 18:37","1d 21h"
9681699,Port Arthur Anch., United States (USA),"Mar 12, 11:22","Mar 13, 18:53","1d 7h"
9762261,Port Klang Anch., Malaysia,"Apr 2, 20:56","-","-"
9762261,Singapore Anch. 1, Singapore,"Apr 1, 12:00","Apr 2, 07:16","19h 16m"
9762261,Shikama, Japan,"Mar 6, 05:21","Mar 7, 04:22","23h 1m"
9732369,Withnell Bay, Australia,"Apr 24, 01:35","Apr 25, 05:14","1d 3h"
9732369,Tianjin Anch., China,"Apr 4, 08:34","-","-"
9732369,Tianjin Xingang, China,"Apr 3, 01:51","Apr 4, 06:28","1d 4h"
9732369,Gladstone, Australia,"Mar 20, 19:38","Mar 22, 00:56","1d 5h"
9732369,Tianjin Xingang, China,"Mar 1, 05:35","Mar 3, 01:43","1d 20h"
9701217,Gladstone, Australia,"Apr 24, 00:48","Apr 25, 11:11","1d 10h"
9701217,Gladstone Anch., Australia,"Apr 19, 19:47","Apr 23, 23:28","4d 3h"
9701217,Nagoya, Japan,"Apr 9, 00:10","Apr 10, 02:52","1d 2h"
9701217,Pampa Melchorita, Peru,"Mar 11, 19:24","Mar 12, 23:47","1d 4h"
9701217,Pisco Anch., Peru,"Mar 11, 11:28","Mar 11, 13:49","2h 21m"
9701229,Malabo Anch., Equatorial Guinea,"Apr 14, 15:33","Apr 15, 05:54","14h 20m"
9701229,Punta Europa, Equatorial Guinea,"Apr 14, 11:58","Apr 14, 14:59","3h 1m"
9761267,Thamesport, United Kingdom (UK),"Apr 27, 22:17","-","-"
9761267,Arzew, Algeria,"Apr 18, 13:44","Apr 22, 17:21","4d 3h"
9761267,Arzew Anch., Algeria,"Apr 17, 14:28","Apr 18, 13:34","23h 6m"
9761267,Ferrol, Spain,"Mar 22, 09:18","Apr 12, 15:44","21d 6h"
9761267,Arzew Anch., Algeria,"Mar 14, 08:02","Mar 15, 17:53","1d 9h"
9761243,Arzew, Algeria,"Apr 25, 10:47","Apr 26, 14:25","1d 3h"
9761243,Arzew Anch., Algeria,"Apr 21, 08:29","Apr 23, 08:50","2d"
9761243,Thamesport, United Kingdom (UK),"Apr 15, 11:53","Apr 16, 12:36","1d"
9761243,Arzew, Algeria,"Apr 9, 12:34","Apr 10, 19:15","1d 6h"
9761243,Nemrut, Turkey,"Apr 3, 04:42","Apr 4, 14:33","1d 9h"
9723801,Caofeidian, China,"Apr 28, 01:53","-","-"
9723801,Barrow Island, Australia,"Apr 17, 01:08","Apr 18, 02:00","1d"
9723801,Barrow Island Anch., Australia,"Apr 15, 22:56","Apr 16, 23:11","1d"
9723801,Yangkou, China,"Apr 5, 02:53","Apr 6, 01:54","23h 1m"
9723801,Barrow Island, Australia,"Mar 23, 21:12","Mar 24, 22:44","1d 1h"
9687021,Gatun Anch., Panama,"Apr 12, 15:41","-","-"
9687021,Sabine, United States (USA),"Apr 7, 02:58","Apr 8, 07:21","1d 4h"
9687021,Port Arthur Anch., United States (USA),"Apr 6, 13:17","Apr 7, 00:40","11h 23m"
9687021,Panama Canal Anch. Pacific, Panama,"Apr 1, 12:32","Apr 2, 08:38","20h 5m"
9687021,Naoetsu, Japan,"Mar 6, 23:45","Mar 8, 00:54","1d 1h"
9707508,Dalian, China,"Apr 24, 03:46","Apr 25, 22:16","1d 18h"
9707508,Bonny, Nigeria,"Mar 26, 13:40","Mar 28, 03:40","1d 14h"
9707508,Singapore Anch. 1, Singapore,"Mar 3, 06:42","Mar 3, 15:52","9h 9m"
9687019,Punta Europa, Equatorial Guinea,"Apr 1, 08:18","Apr 2, 13:02","1d 4h"
9687019,Singapore Anch. 1, Singapore,"Mar 10, 23:55","Mar 11, 17:39","17h 44m"
9687019,Ningbo, China,"Mar 3, 06:19","Mar 5, 01:52","1d 19h"
9707510,Sabine, United States (USA),"Apr 13, 01:46","Apr 14, 22:29","1d 20h"
9707510,Port Arthur Anch., United States (USA),"Apr 12, 12:53","Apr 12, 23:21","10h 27m"
9200316,Sakai, Japan,"Apr 27, 22:59","-","-"
9200316,Qalhat, Oman,"Apr 9, 08:34","Apr 12, 14:05","3d 5h"
9433717,Yangkou, China,"Apr 27, 04:14","-","-"
9433717,Woollybutt Term., Australia,"Apr 17, 02:19","-","-"
9433717,Wheatstone LNG Term., Australia,"Apr 15, 22:18","Apr 16, 20:34","22h 16m"
9433717,Singapore, Singapore,"Apr 9, 00:13","Apr 10, 06:59","1d 6h"
9433717,Singapore Anch. 1, Singapore,"Apr 8, 11:37","Apr 8, 23:35","11h 58m"
9247962,Yokkaichi, Japan,"Apr 26, 01:26","Apr 27, 00:20","22h 54m"
9247962,Wheatstone LNG Term., Australia,"Apr 10, 23:22","Apr 12, 01:09","1d 1h"
9247962,Kawasaki, Japan,"Mar 25, 03:01","Mar 26, 02:07","23h 6m"
9247962,Wheatstone LNG Term., Australia,"Mar 12, 02:07","Mar 13, 00:04","21h 56m"
9264910,Kawasaki, Japan,"Apr 20, 02:57","Apr 21, 02:14","23h 17m"
9264910,Darwin, Australia,"Apr 10, 20:47","Apr 12, 04:09","1d 7h"
9264910,Yung An, Taiwan,"Mar 30, 23:45","Mar 31, 23:35","23h 49m"
9264910,Darwin, Australia,"Mar 18, 22:54","Mar 20, 02:51","1d 3h"
9264910,Sakai, Japan,"Mar 1, 02:37","Mar 2, 00:32","21h 55m"
9210828,Shikama, Japan,"Apr 13, 00:55","Apr 14, 00:24","23h 28m"
9210828,Seria, Brunei,"Apr 2, 23:39","Apr 4, 11:24","1d 11h"
9210828,Singapore Anch. 1, Singapore,"Mar 22, 04:22","Mar 24, 00:27","1d 20h"
9210828,Mab Tapud, Thailand,"Mar 17, 00:13","Mar 18, 03:53","1d 3h"
9210828,Seria, Brunei,"Mar 7, 22:55","-","-"
9253222,Point Fortin, Trinidad & Tobago,"Apr 19, 10:22","Apr 20, 10:58","1d"
9253222,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 6, 15:16","Apr 19, 09:01","12d 17h"
9253222,Experience FPSO, Brazil,"Mar 26, 12:07","Mar 27, 20:27","1d 8h"
9253222,Point Fortin, Trinidad & Tobago,"Mar 16, 09:08","Mar 17, 20:36","1d 11h"
9253222,Guayanilla, Puerto Rico,"Mar 12, 11:50","Mar 13, 20:47","1d 8h"
9265500,Darwin, Australia,"Apr 18, 23:01","Apr 20, 06:19","1d 7h"
9265500,Shikama, Japan,"Apr 8, 02:16","Apr 9, 01:10","22h 54m"
9265500,Withnell Bay, Australia,"Mar 27, 22:53","Mar 29, 00:13","1d 1h"
9265500,Dampier Anch., Australia,"Mar 26, 05:37","Mar 27, 08:04","1d 2h"
9265500,Ishikariwan Shinko, Japan,"Mar 12, 00:35","Mar 13, 03:10","1d 2h"
9086734,Ras Laffan, Qatar,"Apr 14, 23:37","Apr 16, 20:10","1d 20h"
9086734,Ras Laffan Anch., Qatar,"Mar 17, 08:09","Apr 14, 22:33","28d 14h"
9086734,Singapore Anch. 1, Singapore,"Mar 6, 20:44","Mar 7, 18:04","21h 20m"
9086734,Yokohama, Japan,"-","Feb 28, 04:18","-"
9477593,Sabine, United States (USA),"Apr 24, 20:50","Apr 25, 22:39","1d 1h"
9477593,Sagunto, Spain,"Apr 10, 22:19","Apr 11, 22:11","23h 52m"
9477593,Ingleside, United States (USA),"Mar 28, 20:24","Mar 30, 01:26","1d 5h"
9477593,Corpus Christi Anch., United States (USA),"Mar 27, 13:07","Mar 28, 17:06","1d 3h"
9477593,Sines, Portugal,"Mar 15, 07:33","Mar 16, 05:30","21h 56m"
9085649,Ras Laffan Anch., Qatar,"Apr 22, 02:11","Apr 22, 06:59","4h 47m"
9085649,Singapore Anch. 1, Singapore,"Apr 11, 10:40","Apr 12, 02:48","16h 7m"
9085649,Niigata, Japan,"Apr 3, 01:12","Apr 4, 02:31","1d 1h"
9434266,Pisco Anch., Peru,"Apr 27, 03:43","-","-"
9434266,Pampa Melchorita, Peru,"Apr 25, 20:16","Apr 27, 00:22","1d 4h"
9434266,Pisco Anch., Peru,"Apr 19, 14:22","Apr 24, 18:27","5d 4h"
9434266,Quintero, Chile,"Apr 15, 12:15","Apr 16, 15:48","1d 3h"
9434266,Point Fortin, Trinidad & Tobago,"Mar 25, 20:07","Mar 27, 03:29","1d 7h"
9401295,Freeport, United States (USA),"Mar 19, 13:15","Mar 20, 22:40","1d 9h"
9414632,Pampa Melchorita, Peru,"Apr 11, 20:24","Apr 13, 01:04","1d 4h"
9414632,Pisco Anch., Peru,"Apr 10, 22:53","Apr 11, 17:05","18h 11m"
9414632,Pyeongtaek, Korea,"Mar 15, 06:26","Mar 16, 07:29","1d 1h"
9038440,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 12, 20:37","Apr 21, 17:57","8d 21h"
9038440,Das Island, United Arab Emirates (UAE),"Apr 9, 22:33","-","-"
9038440,Das Island Anch., United Arab Emirates (UAE),"Mar 31, 13:05","Apr 9, 21:28","9d 8h"
9038440,Al Fujayrah Anch., United Arab Emirates (UAE),"Mar 16, 20:10","Mar 23, 17:13","6d 21h"
9038440,Kalba Anch., United Arab Emirates (UAE),"Mar 15, 01:37","Mar 16, 18:01","1d 16h"
9038452,Singapore Anch. 1, Singapore,"Apr 26, 02:56","Apr 27, 13:37","1d 10h"
9038452,Shenzhen, China,"Mar 11, 08:42","Apr 2, 14:48","22d 6h"
9038452,Kawasaki, Japan,"Mar 3, 05:55","Mar 4, 05:13","23h 17m"
9035852,Das Island, United Arab Emirates (UAE),"Apr 26, 21:10","-","-"
9035852,Das Island Anch., United Arab Emirates (UAE),"Apr 26, 05:23","Apr 26, 19:57","14h 33m"
9035852,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 6, 04:53","Apr 11, 11:21","5d 6h"
9035852,Dahej, India,"Apr 1, 00:00","Apr 2, 08:56","1d 8h"
9035852,Das Island, United Arab Emirates (UAE),"Mar 22, 04:28","Mar 23, 04:58","1d"
9035864,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 15, 13:21","Apr 20, 06:48","4d 17h"
9035864,Das Island, United Arab Emirates (UAE),"Apr 11, 15:11","-","-"
9035864,Das Island Anch., United Arab Emirates (UAE),"Apr 9, 08:59","Apr 11, 14:08","2d 5h"
9035864,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 2, 07:32","Apr 8, 06:21","5d 22h"
9035864,Pasir Gudang,"Johor Anch., Malaysia","Mar 21, 01:54","Mar 21, 09:30","7h 36m"
9383900,Gatun Anch., Panama,"Apr 19, 14:51","-","-"
9383900,Panama Canal Anch. Atlantic, Panama,"Apr 17, 19:10","Apr 19, 10:02","1d 14h"
9383900,Lake Charles, United States (USA),"Apr 12, 15:31","Apr 13, 18:01","1d 2h"
9383900,Panama Canal Anch. Atlantic, Panama,"Apr 6, 20:25","-","-"
9383900,Panama Canal Anch. Pacific, Panama,"Apr 5, 15:53","Apr 6, 07:15","15h 21m"
9413327,Freeport, United States (USA),"Apr 17, 14:26","Apr 18, 19:17","1d 4h"
9413327,Freeport Anch., United States (USA),"Apr 13, 20:38","Apr 17, 13:23","3d 16h"
9413327,Panama Canal Anch. Pacific, Panama,"Apr 3, 22:10","Apr 9, 07:31","5d 9h"
9413327,Mejillones, Chile,"Mar 28, 10:08","Mar 29, 04:25","18h 17m"
9413327,Quintero, Chile,"Mar 25, 10:02","Mar 26, 14:36","1d 4h"
8706155,Jakarta Term., Indonesia,"Apr 27, 00:22","-","-"
8706155,Bontang, Indonesia,"Apr 22, 08:42","Apr 24, 03:15","1d 18h"
8706155,Jakarta Term., Indonesia,"Mar 29, 00:28","Mar 31, 10:50","2d 10h"
8706155,Bontang, Indonesia,"Mar 23, 22:46","Mar 25, 16:13","1d 17h"
8706155,Jakarta Term., Indonesia,"Mar 3, 00:07","Mar 6, 02:05","3d 1h"
9412880,Shikama, Japan,"Apr 26, 01:18","Apr 27, 04:38","1d 3h"
9412880,Pyeongtaek, Korea,"Mar 26, 04:05","Mar 27, 04:47","1d"
9412880,Prelude Term., Australia,"Mar 14, 20:47","Mar 16, 10:27","1d 13h"
9412880,Prelude Term., Australia,"Mar 14, 00:21","Mar 14, 04:35","4h 14m"
9412880,Pyeongtaek, Korea,"Mar 1, 06:36","Mar 2, 07:30","1d"
9425277,Tianjin Anch., China,"Apr 25, 08:56","-","-"
9425277,Tianjin Xingang, China,"Apr 24, 01:29","Apr 25, 06:52","1d 5h"
9425277,Gladstone, Australia,"Apr 12, 02:53","Apr 13, 11:10","1d 8h"
9425277,Gladstone Anch., Australia,"Apr 8, 00:41","Apr 12, 01:16","4d"
9425277,Gladstone, Australia,"Mar 14, 15:55","Mar 16, 08:00","1d 16h"
9516129,Bonny, Nigeria,"Apr 10, 23:12","Apr 12, 08:36","1d 9h"
9516129,Singapore Anch. 1, Singapore,"Mar 19, 07:50","Mar 20, 06:45","22h 54m"
9516129,Pyeongtaek, Korea,"Mar 10, 04:08","Mar 11, 04:02","23h 53m"
9516129,Barrow Island, Australia,"-","Feb 28, 01:28","-"
9331660,Adriatic LNG LNG Term., Italy,"Apr 18, 12:41","Apr 19, 11:23","22h 42m"
9331660,Chioggia Anch., Italy,"Apr 16, 13:15","Apr 18, 11:19","1d 22h"
9331660,Milford Haven, United Kingdom (UK),"Mar 14, 17:11","Mar 15, 17:25","1d"
9331672,Milford Haven, United Kingdom (UK),"Mar 17, 17:58","-","-"
9331672,Milford Haven, United Kingdom (UK),"Mar 16, 11:07","Mar 17, 17:51","1d 6h"
9331672,Sabine, United States (USA),"Mar 2, 21:15","Mar 3, 23:21","1d 2h"
9331672,Port Arthur Anch., United States (USA),"Mar 1, 18:56","Mar 2, 18:19","23h 23m"
9649328,Dongjiakou, China,"Mar 25, 00:24","Mar 26, 02:50","1d 2h"
9649328,Port Said Anch., Egypt,"Mar 4, 13:42","Mar 5, 03:40","13h 58m"
9649328,Dumyat, Egypt,"Mar 3, 04:58","Mar 4, 09:40","1d 4h"
9649328,Nemrut, Turkey,"Feb 28, 05:17","Mar 1, 14:56","1d 9h"
9006681,Singapore, Singapore,"Apr 21, 06:11","-","-"
9501186,Panama Canal Anch. Atlantic, Panama,"Apr 20, 07:22","-","-"
9501186,Houston Anch., United States (USA),"Apr 3, 15:10","Apr 10, 14:10","6d 23h"
9501186,Freeport Anch., United States (USA),"Mar 25, 19:31","Mar 27, 14:17","1d 18h"
9640645,Freeport, United States (USA),"Mar 26, 13:06","Mar 28, 18:02","2d 4h"
9640645,Freeport Anch., United States (USA),"Mar 26, 01:11","Mar 26, 12:13","11h 2m"
9640645,Port Arthur Anch., United States (USA),"Mar 18, 15:52","-","-"
9640645,Freeport Anch., United States (USA),"Mar 7, 20:01","Mar 12, 12:40","4d 16h"
9640645,Freeport Anch., United States (USA),"-","Mar 6, 16:09","-"
9640437,Ingleside, United States (USA),"Apr 18, 18:55","Apr 20, 00:36","1d 5h"
9640437,Yokohama, Japan,"Mar 8, 00:46","Mar 9, 04:13","1d 3h"
9655444,As Suways (Suez) Anch., Egypt,"Apr 2, 11:42","-","-"
9655444,As Suways (Suez) Anch., Egypt,"Apr 1, 13:37","Apr 2, 11:38","22h 1m"
9655444,Dongjiakou, China,"Mar 6, 08:28","Mar 7, 05:32","21h 4m"
9637492,Port Said Anch., Egypt,"Apr 21, 18:14","Apr 22, 03:39","9h 24m"
9637492,Thamesport, United Kingdom (UK),"Mar 29, 10:40","-","-"
9637492,Thamesport, United Kingdom (UK),"Mar 28, 10:39","Mar 29, 10:32","23h 52m"
9637492,As Suways (Suez) Anch., Egypt,"Mar 3, 08:41","Mar 4, 05:35","20h 54m"
9655456,Dubai / Port Rashid, United Arab Emirates (UAE),"Apr 5, 04:44","-","-"
9655456,Yung An, Taiwan,"Mar 20, 23:30","Mar 21, 23:40","1d"
9637507,Port Said Anch., Egypt,"Apr 11, 17:33","Apr 12, 04:19","10h 45m"
9637507,Zeebrugge, Belgium,"Apr 2, 05:48","Apr 3, 14:38","1d 8h"
9637507,Antwerpen Anch., Belgium,"Mar 27, 10:38","Apr 1, 14:49","5d 4h"
9637507,Antwerpen Anch., Belgium,"Mar 24, 07:55","Mar 27, 02:46","2d 18h"
9637507,Rotterdam Maasvlakte, Netherlands,"Mar 22, 19:42","Mar 23, 21:00","1d 1h"
9654701,Rotterdam Maasvlakte, Netherlands,"Apr 12, 07:22","Apr 13, 05:04","21h 41m"
9654701,Lake Charles, United States (USA),"Mar 28, 19:56","Mar 29, 18:09","22h 13m"
9654701,Portland Anch., United Kingdom (UK),"Mar 13, 18:24","Mar 14, 15:32","21h 7m"
9654701,Rotterdam Maasvlakte, Netherlands,"Mar 11, 20:17","Mar 12, 20:17","1d"
9654701,Ingleside, United States (USA),"-","Feb 27, 17:08","-"
9654696,Sabine, United States (USA),"Apr 15, 13:33","Apr 16, 14:51","1d 1h"
